timeindex;BO-load-profile;BO-pv-profile;BO-wind-onshore-profile
2015-01-01T00:00:00Z;0.02353292;0;0.27412
2015-01-01T01:00:00Z;0.034730022;0;0.27412
2015-01-01T02:00:00Z;0.034030659;0;0.33033
2015-01-01T03:00:00Z;0.034336585;0;0.21838
2015-01-01T04:00:00Z;0.038357651;0;0.39638
2015-01-01T05:00:00Z;0.045282576;0;0.53219
2015-01-01T06:00:00Z;0.062483223;0;0.53219
2015-01-01T07:00:00Z;0.166863123;0.078208321;0.6005
2015-01-01T08:00:00Z;0.191036232;0.38849824;0.46698
2015-01-01T09:00:00Z;0.226103665;0.4355504;0.6005
2015-01-01T10:00:00Z;0.214101137;0.546186561;0.74092
2015-01-01T11:00:00Z;0.200383115;0.781129441;0.67017
2015-01-01T12:00:00Z;0.230620806;0.136387679;0.80195
2015-01-01T13:00:00Z;0.227187389;0.180578559;0.80195
2015-01-01T14:00:00Z;0.191951622;0.133844321;0.80195
2015-01-01T15:00:00Z;0.142734562;0.00031792;0.80195
2015-01-01T16:00:00Z;0.115357005;0;0.74092
2015-01-01T17:00:00Z;0.153746588;0;0.85217
2015-01-01T18:00:00Z;0.156226988;0;0.89839
2015-01-01T19:00:00Z;0.227036888;0;0.967
2015-01-01T20:00:00Z;0.182890401;0;0.95319
2015-01-01T21:00:00Z;0.14122161;0;0.95319
2015-01-01T22:00:00Z;0.114956535;0;0.98089
2015-01-01T23:00:00Z;0.071723791;0;0.98089
2015-01-02T00:00:00Z;0.042639984;0;0.967
2015-01-02T01:00:00Z;0.03635002;0;0.98582
2015-01-02T02:00:00Z;0.033863298;0;1
2015-01-02T03:00:00Z;0.033912893;0;1
2015-01-02T04:00:00Z;0.036361407;0;1
2015-01-02T05:00:00Z;0.048936694;0;1
2015-01-02T06:00:00Z;0.067720281;0;1
2015-01-02T07:00:00Z;0.155032196;0.230809919;0.93433
2015-01-02T08:00:00Z;0.206324332;0.21745728;0.95319
2015-01-02T09:00:00Z;0.189680093;0.304885281;0.98089
2015-01-02T10:00:00Z;0.156924193;0.392313279;0.99834
2015-01-02T11:00:00Z;0.123557733;0.28835344;0.98582
2015-01-02T12:00:00Z;0.161858893;0.35829584;0.99834
2015-01-02T13:00:00Z;0.130670109;0.19679248;0.98582
2015-01-02T14:00:00Z;0.105376935;0.06135856;0.98089
2015-01-02T15:00:00Z;0.096150582;0;0.98089
2015-01-02T16:00:00Z;0.115799548;0;0.967
2015-01-02T17:00:00Z;0.128703961;0;0.967
2015-01-02T18:00:00Z;0.153183356;0;0.967
2015-01-02T19:00:00Z;0.213304228;0;0.80195
2015-01-02T20:00:00Z;0.165396399;0;0.85217
2015-01-02T21:00:00Z;0.144039472;0;0.93433
2015-01-02T22:00:00Z;0.106830738;0;0.98089
2015-01-02T23:00:00Z;0.066917614;0;0.89839
2015-01-03T00:00:00Z;0.041157366;0;0.85217
2015-01-03T01:00:00Z;0.039247672;0;0.89839
2015-01-03T02:00:00Z;0.036013457;0;0.89839
2015-01-03T03:00:00Z;0.034777023;0;0.67017
2015-01-03T04:00:00Z;0.035933284;0;0.85217
2015-01-03T05:00:00Z;0.048928873;0;0.93433
2015-01-03T06:00:00Z;0.064452253;0;0.85217
2015-01-03T07:00:00Z;0.185937771;0.028294881;0.85217
2015-01-03T08:00:00Z;0.202882395;0.044826719;0.89839
2015-01-03T09:00:00Z;0.206063446;0.2209544;0.80195
2015-01-03T10:00:00Z;0.186413175;0.32332464;0.85217
2015-01-03T11:00:00Z;0.142984504;0.924829279;0.6005
2015-01-03T12:00:00Z;0.27582107;0.8408984;0.27412
2015-01-03T13:00:00Z;0.144911037;0.23239952;0.33033
2015-01-03T14:00:00Z;0.130454862;0.02924864;0.21838
2015-01-03T15:00:00Z;0.118191286;0;0.21838
2015-01-03T16:00:00Z;0.096763178;0;0.27412
2015-01-03T17:00:00Z;0.108999587;0;0.21838
2015-01-03T18:00:00Z;0.148070601;0;0.33033
2015-01-03T19:00:00Z;0.204573524;0;0.46698
2015-01-03T20:00:00Z;0.160533496;0;0.46698
2015-01-03T21:00:00Z;0.130708205;0;0.67017
2015-01-03T22:00:00Z;0.111737956;0;0.6005
2015-01-03T23:00:00Z;0.061515068;0;0.46698
2015-01-04T00:00:00Z;0.040155067;0;0.27412
2015-01-04T01:00:00Z;0.035481837;0;0.09287
2015-01-04T02:00:00Z;0.034122588;0;0.09287
2015-01-04T03:00:00Z;0.034025714;0;0.09287
2015-01-04T04:00:00Z;0.036235575;0;0.09287
2015-01-04T05:00:00Z;0.047006761;0;0.16793
2015-01-04T06:00:00Z;0.070525286;0;0.39638
2015-01-04T07:00:00Z;0.165619885;0.24384464;0.21838
2015-01-04T08:00:00Z;0.220022757;0.94072528;0.27412
2015-01-04T09:00:00Z;0.271529138;1.287576;0.21838
2015-01-04T10:00:00Z;0.240148341;1.20841392;0.27412
2015-01-04T11:00:00Z;0.198965043;0.972199361;0.39638
2015-01-04T12:00:00Z;0.357407608;0.85615856;0.6005
2015-01-04T13:00:00Z;0.245269075;0.64442384;0.46698
2015-01-04T14:00:00Z;0.188573192;0.256561439;0.33033
2015-01-04T15:00:00Z;0.205353819;0.000635839;0.16793
2015-01-04T16:00:00Z;0.144075436;0;0.21838
2015-01-04T17:00:00Z;0.131050588;0;0.12445
2015-01-04T18:00:00Z;0.137692375;0;0.16793
2015-01-04T19:00:00Z;0.215301953;0;0.06745
2015-01-04T20:00:00Z;0.195482139;0;0.09287
2015-01-04T21:00:00Z;0.146272542;0;0.12445
2015-01-04T22:00:00Z;0.101854134;0;0.12445
2015-01-04T23:00:00Z;0.062034423;0;0.16793
2015-01-05T00:00:00Z;0.041111511;0;0.27412
2015-01-05T01:00:00Z;0.036739341;0;0.33033
2015-01-05T02:00:00Z;0.034007357;0;0.33033
2015-01-05T03:00:00Z;0.034245621;0;0.33033
2015-01-05T04:00:00Z;0.036726677;0;0.16793
2015-01-05T05:00:00Z;0.053458649;0;0.21838
2015-01-05T06:00:00Z;0.063426664;0;0.21838
2015-01-05T07:00:00Z;0.179718485;0.04737008;0.12445
2015-01-05T08:00:00Z;0.210649245;0.148468639;0.16793
2015-01-05T09:00:00Z;0.147531506;0.81800816;0.09287
2015-01-05T10:00:00Z;0.120348661;0.607227199;0.12445
2015-01-05T11:00:00Z;0.093743978;0.961708;0.12445
2015-01-05T12:00:00Z;0.133112462;0.6263024;0.09287
2015-01-05T13:00:00Z;0.103760962;0.59991504;0.09287
2015-01-05T14:00:00Z;0.077494822;0.26514528;0.01711
2015-01-05T15:00:00Z;0.091381205;0.001907521;0
2015-01-05T16:00:00Z;0.081234172;0;0.00743
2015-01-05T17:00:00Z;0.110403594;0;0
2015-01-05T18:00:00Z;0.137733518;0;0
2015-01-05T19:00:00Z;0.222872646;0;0.00743
2015-01-05T20:00:00Z;0.181054322;0;0.00743
2015-01-05T21:00:00Z;0.147868911;0;0.09287
2015-01-05T22:00:00Z;0.10665008;0;0.06745
2015-01-05T23:00:00Z;0.063453693;0;0.06745
2015-01-06T00:00:00Z;0.042184403;0;0.06745
2015-01-06T01:00:00Z;0.036658788;0;0.04637
2015-01-06T02:00:00Z;0.034752027;0;0.03089
2015-01-06T03:00:00Z;0.035073418;0;0.04637
2015-01-06T04:00:00Z;0.035453918;0;0.09287
2015-01-06T05:00:00Z;0.045499832;0;0.06745
2015-01-06T06:00:00Z;0.064499834;0;0.03089
2015-01-06T07:00:00Z;0.179059219;0.05341056;0.04637
2015-01-06T08:00:00Z;0.215388848;0.227948641;0.04637
2015-01-06T09:00:00Z;0.146562105;0.410752641;0.06745
2015-01-06T10:00:00Z;0.123240768;0.51789168;0.06745
2015-01-06T11:00:00Z;0.108842224;0.422515681;0.09287
2015-01-06T12:00:00Z;0.138716272;0.403440479;0.12445
2015-01-06T13:00:00Z;0.117417914;0.18185024;0.16793
2015-01-06T14:00:00Z;0.100438636;0.23844;0.21838
2015-01-06T15:00:00Z;0.100613164;0.00572256;0.16793
2015-01-06T16:00:00Z;0.097158524;0;0.04637
2015-01-06T17:00:00Z;0.130552076;0;0.03089
2015-01-06T18:00:00Z;0.155262302;0;0.09287
2015-01-06T19:00:00Z;0.238357831;0;0.09287
2015-01-06T20:00:00Z;0.206018684;0;0.16793
2015-01-06T21:00:00Z;0.153867346;0;0.21838
2015-01-06T22:00:00Z;0.115443332;0;0.16793
2015-01-06T23:00:00Z;0.065984174;0;0.16793
2015-01-07T00:00:00Z;0.042334745;0;0.12445
2015-01-07T01:00:00Z;0.03542094;0;0.21838
2015-01-07T02:00:00Z;0.034015411;0;0.06745
2015-01-07T03:00:00Z;0.033730189;0;0.16793
2015-01-07T04:00:00Z;0.036070569;0;0.09287
2015-01-07T05:00:00Z;0.045025129;0;0.09287
2015-01-07T06:00:00Z;0.063352427;0;0.09287
2015-01-07T07:00:00Z;0.179508521;0.042601279;0.09287
2015-01-07T08:00:00Z;0.212563534;0.25242848;0.04637
2015-01-07T09:00:00Z;0.156360817;0.443180481;0.01711
2015-01-07T10:00:00Z;0.128892108;0.5500016;0.09287
2015-01-07T11:00:00Z;0.105207359;0.61167808;0.12445
2015-01-07T12:00:00Z;0.142899679;0.207283839;0.16793
2015-01-07T13:00:00Z;0.107958432;0.239075839;0.27412
2015-01-07T14:00:00Z;0.093188007;0.04959552;0.27412
2015-01-07T15:00:00Z;0.096327717;0;0.21838
2015-01-07T16:00:00Z;0.091656746;0;0.21838
2015-01-07T17:00:00Z;0.117067488;0;0.33033
2015-01-07T18:00:00Z;0.178697333;0;0.6005
2015-01-07T19:00:00Z;0.273874721;0;0.74092
2015-01-07T20:00:00Z;0.234641088;0;0.85217
2015-01-07T21:00:00Z;0.173636896;0;0.85217
2015-01-07T22:00:00Z;0.128892903;0;0.85217
2015-01-07T23:00:00Z;0.062137292;0;0.93433
2015-01-08T00:00:00Z;0.040990069;0;0.967
2015-01-08T01:00:00Z;0.035511871;0;0.967
2015-01-08T02:00:00Z;0.034727634;0;0.967
2015-01-08T03:00:00Z;0.033821711;0;0.967
2015-01-08T04:00:00Z;0.035038048;0;0.98089
2015-01-08T05:00:00Z;0.048263288;0;0.95319
2015-01-08T06:00:00Z;0.068456153;0.006994239;0.93433
2015-01-08T07:00:00Z;0.169741313;0.360839201;0.85217
2015-01-08T08:00:00Z;0.202263731;0.736620639;0.74092
2015-01-08T09:00:00Z;0.145932487;1.002083841;0.85217
2015-01-08T10:00:00Z;0.119558957;1.6468256;0.67017
2015-01-08T11:00:00Z;0.101099688;1.584513281;0.67017
2015-01-08T12:00:00Z;0.149258169;0.722314241;0.80195
2015-01-08T13:00:00Z;0.109967531;0.1621392;0.46698
2015-01-08T14:00:00Z;0.087723269;0.051820961;0.27412
2015-01-08T15:00:00Z;0.092949302;0.007312159;0.16793
2015-01-08T16:00:00Z;0.089013793;0;0.09287
2015-01-08T17:00:00Z;0.126680904;0;0.09287
2015-01-08T18:00:00Z;0.198749576;0;0.16793
2015-01-08T19:00:00Z;0.30281321;0;0.16793
2015-01-08T20:00:00Z;0.230541456;0;0.27412
2015-01-08T21:00:00Z;0.170387502;0;0.33033
2015-01-08T22:00:00Z;0.117455478;0;0.21838
2015-01-08T23:00:00Z;0.0640952;0;0.33033
2015-01-09T00:00:00Z;0.042789681;0;0.27412
2015-01-09T01:00:00Z;0.037149459;0;0.33033
2015-01-09T02:00:00Z;0.035018011;0;0.27412
2015-01-09T03:00:00Z;0.03378973;0;0.39638
2015-01-09T04:00:00Z;0.034798369;0;0.74092
2015-01-09T05:00:00Z;0.050658179;0;0.80195
2015-01-09T06:00:00Z;0.063564964;0;0.99834
2015-01-09T07:00:00Z;0.176218451;0.081387521;1
2015-01-09T08:00:00Z;0.206764578;0.219682721;1
2015-01-09T09:00:00Z;0.147403813;0.606909279;1
2015-01-09T10:00:00Z;0.099461744;0.75601376;1
2015-01-09T11:00:00Z;0.074471974;0.716909601;1
2015-01-09T12:00:00Z;0.105225227;0.589423679;1
2015-01-09T13:00:00Z;0.088543489;0.20537632;1
2015-01-09T14:00:00Z;0.07198231;0.02638736;1
2015-01-09T15:00:00Z;0.070038895;0;1
2015-01-09T16:00:00Z;0.07384766;0;0.99834
2015-01-09T17:00:00Z;0.102847846;0;0.967
2015-01-09T18:00:00Z;0.150721521;0;0.98089
2015-01-09T19:00:00Z;0.276327983;0;0.95319
2015-01-09T20:00:00Z;0.20262604;0;0.74092
2015-01-09T21:00:00Z;0.146681262;0;0.6005
2015-01-09T22:00:00Z;0.129583344;0;0.67017
2015-01-09T23:00:00Z;0.065604604;0;0.39638
2015-01-10T00:00:00Z;0.040628044;0;0.06745
2015-01-10T01:00:00Z;0.038051215;0;0.06745
2015-01-10T02:00:00Z;0.035711084;0;0.21838
2015-01-10T03:00:00Z;0.034861158;0;0.27412
2015-01-10T04:00:00Z;0.036502468;0;0.74092
2015-01-10T05:00:00Z;0.046756912;0;0.95319
2015-01-10T06:00:00Z;0.072877679;0;0.98089
2015-01-10T07:00:00Z;0.163797554;0.104913601;0.99834
2015-01-10T08:00:00Z;0.186323778;0.12939344;0.99834
2015-01-10T09:00:00Z;0.259633508;0.14656112;1
2015-01-10T10:00:00Z;0.215925382;0.474972481;1
2015-01-10T11:00:00Z;0.226666235;0.627574079;1
2015-01-10T12:00:00Z;0.332396275;0.21809312;1
2015-01-10T13:00:00Z;0.186592932;0.57670688;1
2015-01-10T14:00:00Z;0.16348319;0.377688959;1
2015-01-10T15:00:00Z;0.203742222;0.019393121;1
2015-01-10T16:00:00Z;0.176187767;0;1
2015-01-10T17:00:00Z;0.15029236;0;1
2015-01-10T18:00:00Z;0.18395858;0;1
2015-01-10T19:00:00Z;0.281588792;0;1
2015-01-10T20:00:00Z;0.219705758;0;1
2015-01-10T21:00:00Z;0.164087476;0;1
2015-01-10T22:00:00Z;0.106731319;0;1
2015-01-10T23:00:00Z;0.059287125;0;1
2015-01-11T00:00:00Z;0.041686742;0;1
2015-01-11T01:00:00Z;0.036134587;0;0.99834
2015-01-11T02:00:00Z;0.034854446;0;0.99834
2015-01-11T03:00:00Z;0.033685494;0;0.98582
2015-01-11T04:00:00Z;0.03609493;0;0.99834
2015-01-11T05:00:00Z;0.049536336;0;0.98089
2015-01-11T06:00:00Z;0.067289015;0;0.95319
2015-01-11T07:00:00Z;0.168252935;0.020028961;0.99834
2015-01-11T08:00:00Z;0.226041189;0.059451039;0.89839
2015-01-11T09:00:00Z;0.271167357;0.281359201;0.93433
2015-01-11T10:00:00Z;0.258026047;0.5054928;0.95319
2015-01-11T11:00:00Z;0.204262653;0.268960319;0.967
2015-01-11T12:00:00Z;0.269461663;0.106503199;1
2015-01-11T13:00:00Z;0.176815718;0.09124304;0.93433
2015-01-11T14:00:00Z;0.147227283;0.019711041;0.95319
2015-01-11T15:00:00Z;0.136642666;0;0.98089
2015-01-11T16:00:00Z;0.116462089;0;1
2015-01-11T17:00:00Z;0.107955291;0;0.93433
2015-01-11T18:00:00Z;0.125521172;0;0.89839
2015-01-11T19:00:00Z;0.195638268;0;0.53219
2015-01-11T20:00:00Z;0.169235028;0;0.74092
2015-01-11T21:00:00Z;0.1404504;0;0.53219
2015-01-11T22:00:00Z;0.111210037;0;0.39638
2015-01-11T23:00:00Z;0.066371286;0;0.39638
2015-01-12T00:00:00Z;0.042874781;0;0.33033
2015-01-12T01:00:00Z;0.036626636;0;0.6005
2015-01-12T02:00:00Z;0.034220893;0;0.6005
2015-01-12T03:00:00Z;0.033399125;0;0.67017
2015-01-12T04:00:00Z;0.035097176;0;0.74092
2015-01-12T05:00:00Z;0.046572894;0;0.93433
2015-01-12T06:00:00Z;0.065146172;0;0.95319
2015-01-12T07:00:00Z;0.178792651;0.013670561;0.967
2015-01-12T08:00:00Z;0.196845328;0.08202336;0.99834
2015-01-12T09:00:00Z;0.147944783;0.462255679;0.98582
2015-01-12T10:00:00Z;0.124852544;0.442862561;0.98582
2015-01-12T11:00:00Z;0.106225202;0.26514528;1
2015-01-12T12:00:00Z;0.12469696;0.15005824;1
2015-01-12T13:00:00Z;0.092512096;0.037514561;0.99834
2015-01-12T14:00:00Z;0.097060046;0.004768801;0.99834
2015-01-12T15:00:00Z;0.094844689;0;0.98582
2015-01-12T16:00:00Z;0.07943265;0;0.98089
2015-01-12T17:00:00Z;0.110923895;0;0.967
2015-01-12T18:00:00Z;0.149464778;0;0.89839
2015-01-12T19:00:00Z;0.237899228;0;0.89839
2015-01-12T20:00:00Z;0.192385022;0;0.6005
2015-01-12T21:00:00Z;0.150999307;0;0.33033
2015-01-12T22:00:00Z;0.122503726;0;0.33033
2015-01-12T23:00:00Z;0.064308735;0;0.27412
2015-01-13T00:00:00Z;0.042133091;0;0.12445
2015-01-13T01:00:00Z;0.037142588;0;0.12445
2015-01-13T02:00:00Z;0.034404892;0;0.09287
2015-01-13T03:00:00Z;0.034847689;0;0.21838
2015-01-13T04:00:00Z;0.036609243;0;0.21838
2015-01-13T05:00:00Z;0.049588762;0;0.12445
2015-01-13T06:00:00Z;0.064893025;0;0.00743
2015-01-13T07:00:00Z;0.16986804;0.05023136;0
2015-01-13T08:00:00Z;0.198161896;0.303931519;0.04637
2015-01-13T09:00:00Z;0.152007287;0.521706719;0.74092
2015-01-13T10:00:00Z;0.146327441;0.49659104;0.967
2015-01-13T11:00:00Z;0.147644465;0.159595839;0.95319
2015-01-13T12:00:00Z;0.150333013;0.440001281;0.67017
2015-01-13T13:00:00Z;0.122725641;0.124624639;0.53219
2015-01-13T14:00:00Z;0.10679646;0.048641761;0.33033
2015-01-13T15:00:00Z;0.097950337;0.00921968;0.33033
2015-01-13T16:00:00Z;0.086153518;0;0.12445
2015-01-13T17:00:00Z;0.123553277;0;0.12445
2015-01-13T18:00:00Z;0.181001233;0;0.06745
2015-01-13T19:00:00Z;0.244081065;0;0.16793
2015-01-13T20:00:00Z;0.234807765;0;0.16793
2015-01-13T21:00:00Z;0.181732075;0;0.12445
2015-01-13T22:00:00Z;0.134028131;0;0.16793
2015-01-13T23:00:00Z;0.069301308;0;0.39638
2015-01-14T00:00:00Z;0.041566055;0;0.16793
2015-01-14T01:00:00Z;0.036138253;0;0.09287
2015-01-14T02:00:00Z;0.035046541;0;0.06745
2015-01-14T03:00:00Z;0.033461544;0;0.09287
2015-01-14T04:00:00Z;0.03428933;0;0.06745
2015-01-14T05:00:00Z;0.049545676;0;0.09287
2015-01-14T06:00:00Z;0.070174467;0.004450881;0.21838
2015-01-14T07:00:00Z;0.161110332;0.051185119;0.46698
2015-01-14T08:00:00Z;0.19779157;0.10618528;0.16793
2015-01-14T09:00:00Z;0.155887429;0.23812208;0.46698
2015-01-14T10:00:00Z;0.123412626;0.44953888;0.16793
2015-01-14T11:00:00Z;0.106198363;0.90321072;0.46698
2015-01-14T12:00:00Z;0.14805434;0.7820832;0.67017
2015-01-14T13:00:00Z;0.090823389;0.4148856;0.33033
2015-01-14T14:00:00Z;0.093774973;0.213960161;0.33033
2015-01-14T15:00:00Z;0.093229911;0.022890241;0.21838
2015-01-14T16:00:00Z;0.087723957;0;0.04637
2015-01-14T17:00:00Z;0.138496663;0;0.09287
2015-01-14T18:00:00Z;0.219383629;0;0.16793
2015-01-14T19:00:00Z;0.292838572;0;0.00743
2015-01-14T20:00:00Z;0.215255997;0;0.09287
2015-01-14T21:00:00Z;0.175522314;0;0.21838
2015-01-14T22:00:00Z;0.140300643;0;0.12445
2015-01-14T23:00:00Z;0.062598129;0;0.53219
2015-01-15T00:00:00Z;0.040287324;0;0.6005
2015-01-15T01:00:00Z;0.03600612;0;0.33033
2015-01-15T02:00:00Z;0.035091517;0;0.46698
2015-01-15T03:00:00Z;0.033549209;0;0.53219
2015-01-15T04:00:00Z;0.036575345;0;0.6005
2015-01-15T05:00:00Z;0.048552932;0;0.67017
2015-01-15T06:00:00Z;0.065559311;0;0.85217
2015-01-15T07:00:00Z;0.176596888;0.039104159;0.89839
2015-01-15T08:00:00Z;0.191284231;0.09092512;0.967
2015-01-15T09:00:00Z;0.168534598;0.20633008;0.98582
2015-01-15T10:00:00Z;0.131733461;0.12367088;1
2015-01-15T11:00:00Z;0.09455089;0.160231679;1
2015-01-15T12:00:00Z;0.154658173;0.178353121;1
2015-01-15T13:00:00Z;0.093831509;0.457486881;0.98582
2015-01-15T14:00:00Z;0.080523003;0.039422079;0.98582
2015-01-15T15:00:00Z;0.094083678;0;0.967
2015-01-15T16:00:00Z;0.097358332;0;0.74092
2015-01-15T17:00:00Z;0.124769287;0;0.53219
2015-01-15T18:00:00Z;0.171248815;0;0.39638
2015-01-15T19:00:00Z;0.26104163;0;0.27412
2015-01-15T20:00:00Z;0.220436439;0;0.6005
2015-01-15T21:00:00Z;0.153958557;0;0.85217
2015-01-15T22:00:00Z;0.121943156;0;0.85217
2015-01-15T23:00:00Z;0.068367847;0;0.95319
2015-01-16T00:00:00Z;0.044020177;0;0.98582
2015-01-16T01:00:00Z;0.036447686;0;0.967
2015-01-16T02:00:00Z;0.034210872;0;0.98582
2015-01-16T03:00:00Z;0.03441295;0;1
2015-01-16T04:00:00Z;0.035950826;0;1
2015-01-16T05:00:00Z;0.04833814;0;0.99834
2015-01-16T06:00:00Z;0.062891044;0;0.967
2015-01-16T07:00:00Z;0.170659112;0.0143064;0.95319
2015-01-16T08:00:00Z;0.173607098;0.066763201;0.967
2015-01-16T09:00:00Z;0.134392403;0.127485919;0.89839
2015-01-16T10:00:00Z;0.104175589;0.17358432;0.89839
2015-01-16T11:00:00Z;0.089724737;0.133526399;0.93433
2015-01-16T12:00:00Z;0.139544352;0.12685008;0.93433
2015-01-16T13:00:00Z;0.11794868;0.066445281;0.89839
2015-01-16T14:00:00Z;0.086500067;0.037196641;0.80195
2015-01-16T15:00:00Z;0.079175949;0.000635839;0.67017
2015-01-16T16:00:00Z;0.07537461;0;0.53219
2015-01-16T17:00:00Z;0.117904258;0;0.27412
2015-01-16T18:00:00Z;0.192185111;0;0.21838
2015-01-16T19:00:00Z;0.273572505;0;0.16793
2015-01-16T20:00:00Z;0.240731767;0;0.12445
2015-01-16T21:00:00Z;0.191317324;0;0.16793
2015-01-16T22:00:00Z;0.126963994;0;0.12445
2015-01-16T23:00:00Z;0.066315444;0;0.12445
2015-01-17T00:00:00Z;0.044681856;0;0.12445
2015-01-17T01:00:00Z;0.038983967;0;0.12445
2015-01-17T02:00:00Z;0.035936644;0;0.06745
2015-01-17T03:00:00Z;0.033609074;0;0.06745
2015-01-17T04:00:00Z;0.036437882;0;0.04637
2015-01-17T05:00:00Z;0.051115251;0;0.09287
2015-01-17T06:00:00Z;0.073654029;0.01462432;0.16793
2015-01-17T07:00:00Z;0.167947939;0.04164752;0.12445
2015-01-17T08:00:00Z;0.189434907;0.058179361;0.09287
2015-01-17T09:00:00Z;0.266457009;0.061040641;0.33033
2015-01-17T10:00:00Z;0.261017001;0.104277759;0.21838
2015-01-17T11:00:00Z;0.184501648;0.083930881;0.33033
2015-01-17T12:00:00Z;0.266639737;0.086156319;0.53219
2015-01-17T13:00:00Z;0.132671645;0.046416321;0.74092
2015-01-17T14:00:00Z;0.108034085;0.115404959;0.33033
2015-01-17T15:00:00Z;0.12670516;0.048005919;0.12445
2015-01-17T16:00:00Z;0.113111069;0;0.27412
2015-01-17T17:00:00Z;0.120804762;0;0.27412
2015-01-17T18:00:00Z;0.158552571;0;0.33033
2015-01-17T19:00:00Z;0.225611997;0;0.33033
2015-01-17T20:00:00Z;0.180610624;0;0.33033
2015-01-17T21:00:00Z;0.146778815;0;0.53219
2015-01-17T22:00:00Z;0.111500314;0;0.67017
2015-01-17T23:00:00Z;0.063897871;0;0.67017
2015-01-18T00:00:00Z;0.04069884;0;0.6005
2015-01-18T01:00:00Z;0.035863189;0;0.67017
2015-01-18T02:00:00Z;0.034240636;0;0.46698
2015-01-18T03:00:00Z;0.034410887;0;0.39638
2015-01-18T04:00:00Z;0.034414275;0;0.33033
2015-01-18T05:00:00Z;0.045237127;0;0.46698
2015-01-18T06:00:00Z;0.066385854;0.031792001;0.39638
2015-01-18T07:00:00Z;0.167706211;0.289625119;0.53219
2015-01-18T08:00:00Z;0.187926194;0.668267839;0.27412
2015-01-18T09:00:00Z;0.237741943;0.921650079;0.16793
2015-01-18T10:00:00Z;0.230511941;0.99063872;0.33033
2015-01-18T11:00:00Z;0.190661985;1.00907808;0.27412
2015-01-18T12:00:00Z;0.267054821;0.95026288;0.27412
2015-01-18T13:00:00Z;0.171734646;0.630117439;0.21838
2015-01-18T14:00:00Z;0.156761087;0.49722688;0.27412
2015-01-18T15:00:00Z;0.135686056;0.019075199;0.12445
2015-01-18T16:00:00Z;0.110843132;0;0.16793
2015-01-18T17:00:00Z;0.11670814;0;0.06745
2015-01-18T18:00:00Z;0.141889202;0;0.03089
2015-01-18T19:00:00Z;0.202049697;0;0.04637
2015-01-18T20:00:00Z;0.162336594;0;0.03089
2015-01-18T21:00:00Z;0.136903558;0;0.03089
2015-01-18T22:00:00Z;0.11169211;0;0.01711
2015-01-18T23:00:00Z;0.067431684;0;0.00743
2015-01-19T00:00:00Z;0.043129645;0;0
2015-01-19T01:00:00Z;0.036566156;0;0
2015-01-19T02:00:00Z;0.034455429;0;0.00743
2015-01-19T03:00:00Z;0.034711292;0;0.00743
2015-01-19T04:00:00Z;0.03484392;0;0
2015-01-19T05:00:00Z;0.046797703;0;0
2015-01-19T06:00:00Z;0.064968456;0.00031792;0
2015-01-19T07:00:00Z;0.176961203;0.036242879;0
2015-01-19T08:00:00Z;0.202674411;0.165954239;0
2015-01-19T09:00:00Z;0.151342565;0.134162241;0
2015-01-19T10:00:00Z;0.115605817;0.063584001;0
2015-01-19T11:00:00Z;0.095146929;0.09410432;0
2015-01-19T12:00:00Z;0.132263046;0.12335296;0
2015-01-19T13:00:00Z;0.11024448;0.2320816;0
2015-01-19T14:00:00Z;0.085465988;0.2908968;0
2015-01-19T15:00:00Z;0.086907264;0.040375841;0
2015-01-19T16:00:00Z;0.086977437;0;0
2015-01-19T17:00:00Z;0.111961089;0;0
2015-01-19T18:00:00Z;0.156193054;0;0
2015-01-19T19:00:00Z;0.229780591;0;0
2015-01-19T20:00:00Z;0.227189864;0;0
2015-01-19T21:00:00Z;0.154985974;0;0
2015-01-19T22:00:00Z;0.133833185;0;0
2015-01-19T23:00:00Z;0.064877279;0;0
2015-01-20T00:00:00Z;0.041520431;0;0
2015-01-20T01:00:00Z;0.036530331;0;0.00743
2015-01-20T02:00:00Z;0.034173531;0;0
2015-01-20T03:00:00Z;0.03424374;0;0
2015-01-20T04:00:00Z;0.036727277;0;0
2015-01-20T05:00:00Z;0.048730148;0;0
2015-01-20T06:00:00Z;0.067469481;0;0
2015-01-20T07:00:00Z;0.178653112;0.02352608;0
2015-01-20T08:00:00Z;0.197171223;0.041965439;0
2015-01-20T09:00:00Z;0.144211931;0.05913312;0
2015-01-20T10:00:00Z;0.117512816;0.068352799;0
2015-01-20T11:00:00Z;0.102265858;0.069624481;0
2015-01-20T12:00:00Z;0.126768253;0.041965439;0
2015-01-20T13:00:00Z;0.103915824;0.03783248;0
2015-01-20T14:00:00Z;0.096552638;0.04991344;0
2015-01-20T15:00:00Z;0.093845123;0.004768801;0
2015-01-20T16:00:00Z;0.090151318;0;0
2015-01-20T17:00:00Z;0.139122009;0;0
2015-01-20T18:00:00Z;0.209750994;0;0
2015-01-20T19:00:00Z;0.271163064;0;0
2015-01-20T20:00:00Z;0.239759099;0;0
2015-01-20T21:00:00Z;0.176191729;0;0
2015-01-20T22:00:00Z;0.148398068;0;0
2015-01-20T23:00:00Z;0.070086186;0;0
2015-01-21T00:00:00Z;0.041343763;0;0
2015-01-21T01:00:00Z;0.036348103;0;0.00743
2015-01-21T02:00:00Z;0.034487861;0;0
